-2.5,47.4,22.0,2
-2.5,47.4,22.08,4
-2.5,47.5,18.0,2
-2.5,47.6,2.0,2
-2.5,47.6,18.0,2
-2.5,47.7,18.0,2
-2.5,47.8,18.0,2
-2.5,47.9,18.0,2
-2.5,47.9,22.0,1
-2.5,48.0,18.0,2
-2.5,48.0,22.0,2
-2.5,48.0,36.0,2
-2.5,48.1,18.0,2
-2.5,48.2,22.0,2
-2.5,48.3,22.0,2
-2.5,48.4,22.0,2
-2.5,48.5,22.0,18
-2.5,48.5,22.0,2
-2.5,48.6,22.0,2
-2.5,48.6,22.0,2
-2.4,46.7,22.0,2
-2.4,47.3,22.0,2
-2.4,47.3,22.08,9
-2.4,47.3,50.0,9
-2.4,47.4,22.0,2
-2.4,47.5,7.0,2
-2.4,47.5,18.0,2
-2.4,47.5,22.0,2
-2.4,47.5,42.0,2
-2.4,47.5,44.0,2
-2.4,47.5,50.0,2
-2.4,47.6,18.0,2
-2.4,47.7,42.0,2
-2.4,47.7,44.0,2
-2.4,47.7,50.0,2
-2.4,47.8,18.0,2
-2.4,47.8,22.0,2
-2.4,47.8,36.0,2
-2.4,47.9,18.0,2
-2.4,47.9,22.0,4
-2.4,47.9,24.0,2
-2.4,47.9,42.0,2
-2.4,47.9,44.0,2
-2.4,47.9,50.0,2
-2.4,47.9,60.0,2
-2.4,47.9,62.0,3
-2.4,47.9,100.0,3
-2.4,48.0,18.0,2
-2.4,48.2,22.0,2
-2.4,48.2,50.0,1
-2.4,48.4,22.0,2
-2.4,48.4,50.0,1
-2.4,48.6,22.0,1
-2.4,48.6,22.0,2
-2.3,46.7,22.0,2
-2.3,47.2,22.0,2
-2.3,47.3,22.0,8
-2.3,47.3,22.08,2
-2.3,47.3,50.0,2
-2.3,47.3,60.0,8
-2.3,47.4,22.0,2
-2.3,47.5,18.0,2
-2.3,47.5,22.0,4
-2.3,47.5,36.0,2
-2.3,47.6,18.0,2
-2.3,47.7,18.0,2
-2.3,47.8,18.0,2
-2.3,47.9,18.0,2
-2.3,48.1,22.0,2
-2.3,48.1,36.0,2
-2.3,48.3,22.0,3
-2.3,48.3,60.0,3
-2.3,48.3,120.0,3
-2.3,48.3,22.0,2
-2.3,48.4,22.0,2
-2.3,48.5,22.0,2
-2.3,48.6,22.0,2
-2.3,48.6,22.0,2
-2.3,48.7,22.0,2
-2.2,46.9,22.0,2
-2.2,47.0,22.0,2
-2.2,47.1,22.0,2
-2.2,47.2,7.36,4
-2.2,47.2,22.0,2
-2.2,47.2,22.08,4
-2.2,47.3,22.0,3
-2.2,47.3,50.0,3
-2.2,47.4,22.0,2
-2.2,47.5,18.0,2
-2.2,47.5,22.0,2
-2.2,47.6,22.0,2
-2.2,47.6,36.0,2
-2.2,47.7,18.0,2
-2.2,48.2,60.0,2
-2.2,48.2,22.0,2
-2.2,48.3,22.0,2
-2.2,48.3,50.0,1
-2.2,48.4,22.0,2
-2.2,48.5,22.0,2
-2.2,48.6,22.0,2
-2.1,46.8,22.0,2
-2.1,46.8,24.0,2
-2.1,46.9,3.7,2
-2.1,46.9,22.0,2
-2.1,46.9,43.0,2
-2.1,46.9,50.0,2
-2.1,47.1,22.0,2
-2.1,47.1,50.0,1
-2.1,47.2,22.0,2
-2.1,47.3,22.0,2
-2.1,47.4,22.0,6
-2.1,47.4,25.0,2
-2.1,47.4,50.0,1
-2.1,47.5,22.0,2
-2.1,47.6,18.0,2
-2.1,47.6,22.0,6
-2.1,47.6,22.0,2
-2.1,47.7,18.0,2
-2.1,47.7,22.0,2
-2.1,47.7,22.0,2
-2.1,47.7,50.0,2
-2.1,47.8,18.0,2
-2.1,47.8,22.0,2
-2.1,47.8,36.0,2
-2.1,47.8,22.0,2
-2.1,47.9,18.0,2
-2.1,47.9,42.0,2
-2.1,47.9,44.0,2
-2.1,47.9,50.0,2
-2.1,48.0,50.0,2
-2.1,48.4,22.0,2
-2.1,48.5,22.0,4
-2.1,48.5,22.0,2
-2.1,48.6,3.7,2
-2.1,48.6,7.0,2
-2.1,48.6,22.0,1
-2.1,48.6,22.08,8
-2.1,48.6,22.0,2
-2.0,46.7,22.0,2
-2.0,46.8,7.36,10
-2.0,46.8,22.0,5
-2.0,46.8,22.08,10
-2.0,46.8,24.0,10
-2.0,46.9,22.0,2
-2.0,47.0,22.0,2
-2.0,47.1,22.0,2
-2.0,47.2,22.0,2
-2.0,47.3,22.0,2
-2.0,47.4,22.0,2
-2.0,47.5,22.0,2
-2.0,47.6,22.0,2
-2.0,47.7,22.0,2
-2.0,47.9,22.0,2
-2.0,48.1,22.0,2
-2.0,48.2,22.0,2
-2.0,48.3,22.0,2
-2.0,48.4,22.0,2
-2.0,48.5,7.0,2
-2.0,48.5,22.0,2
-2.0,48.5,22.0,2
-2.0,48.5,50.0,1
-2.0,48.6,22.0,3
-2.0,48.6,22.08,7
-2.0,48.6,24.0,3
-2.0,48.6,50.0,7
-2.0,48.6,80.0,4
-2.0,48.6,120.0,4
-2.0,48.6,22.0,2
-2.0,48.7,22.0,6
-2.0,48.7,22.0,2
-2.0,48.7,24.0,2
-1.9,46.6,22.0,2
-1.9,46.7,22.0,2
-1.9,46.8,7.4,2
-1.9,46.8,22.0,2
-1.9,46.9,22.0,4
-1.9,46.9,22.08,2
-1.9,46.9,24.0,4
-1.9,46.9,43.0,2
-1.9,46.9,50.0,2
-1.9,47.1,22.0,2
-1.9,47.2,22.0,2
-1.9,47.2,50.0,1
-1.9,47.3,22.0,2
-1.9,47.4,7.4,6
-1.9,47.4,22.0,2
-1.9,47.4,38.0,6
-1.9,47.4,50.0,1
-1.9,47.5,22.0,2
-1.9,47.7,22.0,2
-1.9,47.8,50.0,2
-1.9,47.9,22.0,2
-1.9,48.1,22.0,2
-1.9,48.2,22.0,4
-1.9,48.6,22.0,2
-1.9,48.6,50.0,2
-1.9,48.7,22.0,2
-1.9,48.7,24.0,2
-1.9,49.6,22.0,2
-1.8,43.3,22.0,6
-1.8,43.3,22.0,2
-1.8,43.4,22.0,2
-1.8,46.5,7.4,10
-1.8,46.5,22.0,8
-1.8,46.5,43.0,2
-1.8,46.5,50.0,2
-1.8,46.5,60.0,4
-1.8,46.6,22.0,2
-1.8,46.7,22.0,2
-1.8,46.9,22.0,2
-1.8,47.0,22.0,2
-1.8,47.0,50.0,1
-1.8,47.1,22.0,2
-1.8,47.2,22.0,2
-1.8,47.3,22.0,2
-1.8,47.4,22.0,2
-1.8,47.5,22.0,2
-1.8,47.5,50.0,1
-1.8,47.6,22.0,2
-1.8,47.8,22.0,2
-1.8,48.0,22.0,5
-1.8,48.0,120.0,4
-1.8,48.0,22.0,2
-1.8,48.1,22.0,6
-1.8,48.1,23.0,7
-1.8,48.1,24.0,8
-1.8,48.1,25.0,9
-1.8,48.1,26.0,10
-1.8,48.1,27.0,11
-1.8,48.1,43.0,3
-1.8,48.1,50.0,3
-1.8,48.1,160.0,1
-1.8,48.1,22.0,2
-1.8,48.1,24.0,2
-1.8,48.3,22.0,32
-1.8,48.4,22.0,1
-1.8,48.5,22.0,2
-1.8,48.6,24.0,2
-1.8,49.4,22.0,2
-1.8,49.5,7.36,2
-1.8,49.5,22.0,2
-1.8,49.6,22.0,2
-1.8,49.7,22.0,2
-1.7,43.4,3.7,2
-1.7,43.4,7.0,2
-1.7,43.4,22.0,8
-1.7,43.4,25.0,8
-1.7,43.4,22.0,2
-1.7,46.5,22.0,2
-1.7,46.6,22.0,4
-1.7,46.6,50.0,6
-1.7,46.6,80.0,6
-1.7,46.9,22.0,2
-1.7,47.1,22.0,2
-1.7,47.1,50.0,1
-1.7,47.2,7.0,1
-1.7,47.2,22.0,4
-1.7,47.3,22.0,2
-1.7,47.3,50.0,1
-1.7,47.4,22.0,2
-1.7,47.5,22.0,2
-1.7,47.6,22.0,2
-1.7,47.7,22.0,2
-1.7,47.8,22.0,2
-1.7,47.9,22.0,4
-1.7,47.9,22.0,2
-1.7,47.9,50.0,2
-1.7,48.0,7.0,4
-1.7,48.0,22.0,4
-1.7,48.1,7.0,2
-1.7,48.1,22.0,64
-1.7,48.1,43.0,3
-1.7,48.1,50.0,3
-1.7,48.1,175.0,2
-1.7,48.1,225.0,4
-1.7,48.1,22.0,2
-1.7,48.1,24.0,2
-1.7,48.1,184.0,2
-1.7,48.2,22.0,2
-1.7,48.2,22.08,18
-1.7,48.2,25.0,2
-1.7,48.2,50.0,18
-1.7,48.2,22.0,2
-1.7,48.2,50.0,2
-1.7,48.4,60.0,2
-1.7,48.6,22.0,8
-1.7,48.6,60.0,8
-1.7,49.3,22.0,2
-1.7,49.6,22.0,2
-1.7,49.7,22.0,2
-1.6,43.3,22.0,2
-1.6,43.4,22.0,4
-1.6,43.4,25.0,4
-1.6,43.4,22.0,2
-1.6,43.5,3.7,2
-1.6,43.5,7.0,2
-1.6,43.5,22.0,2
-1.6,46.4,22.0,2
-1.6,46.5,22.0,2
-1.6,46.7,22.0,6
-1.6,46.7,60.0,6
-1.6,46.9,22.0,2
-1.6,46.9,50.0,1
-1.6,47.0,22.0,2
-1.6,47.1,22.0,2
-1.6,47.2,7.0,28
-1.6,47.2,22.0,160
-1.6,47.2,22.08,6
-1.6,47.2,25.0,3
-1.6,47.2,50.0,6
-1.6,47.2,60.0,4
-1.6,47.3,11.0,11
-1.6,47.3,22.0,11
-1.6,47.3,22.08,14
-1.6,47.3,50.0,14
-1.6,47.3,200.0,14
-1.6,47.3,50.0,2
-1.6,47.4,22.0,2
-1.6,47.4,50.0,1
-1.6,47.5,22.0,2
-1.6,47.6,22.0,2
-1.6,47.6,50.0,1
-1.6,47.7,22.0,2
-1.6,48.0,24.0,2
-1.6,48.1,22.0,352
-1.6,48.1,22.08,15
-1.6,48.1,50.0,2
-1.6,48.1,75.0,3
-1.6,48.1,150.0,3
-1.6,48.1,200.0,15
-1.6,48.1,22.0,2
-1.6,48.1,50.0,2
-1.6,48.2,22.0,2
-1.6,48.3,22.0,2
-1.6,48.4,22.0,2
-1.6,48.5,22.0,2
-1.6,48.8,22.0,4
-1.6,49.0,22.0,2
-1.6,49.1,22.0,2
-1.6,49.2,22.0,2
-1.6,49.5,22.0,2
-1.6,49.5,120.0,2
-1.6,49.6,22.0,40
-1.6,49.6,43.0,4
-1.6,49.6,50.0,4
-1.6,49.6,90.0,4
-1.6,49.6,120.0,40
-1.6,49.6,180.0,40
-1.6,49.7,22.0,2
-1.5,43.3,22.0,2
-1.5,43.4,7.4,1
-1.5,43.4,22.0,2
-1.5,43.5,22.0,5
-1.5,43.5,50.0,1
-1.5,43.5,150.0,5
-1.5,43.5,180.0,5
-1.5,43.5,22.0,2
-1.5,43.5,50.0,2
-1.5,43.5,180.0,3
-1.5,46.4,7.0,1
-1.5,46.4,22.0,2
-1.5,46.6,22.0,2
-1.5,46.7,22.0,2
-1.5,46.8,22.0,2
-1.5,46.9,22.0,2
-1.5,47.1,22.0,2
-1.5,47.1,50.0,1
-1.5,47.2,22.0,3
-1.5,47.2,22.08,6
-1.5,47.2,50.0,6
-1.5,47.2,175.0,4
-1.5,47.3,11.0,4
-1.5,47.3,22.0,12
-1.5,47.3,50.0,2
-1.5,47.3,175.0,2
-1.5,47.3,22.0,4
-1.5,47.4,22.0,3
-1.5,47.4,50.0,1
-1.5,47.4,60.0,3
-1.5,47.6,22.0,2
-1.5,47.7,22.0,2
-1.5,48.0,22.0,2
-1.5,48.0,50.0,2
-1.5,48.1,22.0,2
-1.5,48.1,22.0,2
-1.5,48.2,22.0,2
-1.5,48.3,22.0,2
-1.5,48.5,50.0,2
-1.5,48.6,22.0,2
-1.5,48.6,22.08,2
-1.5,48.8,22.0,4
-1.5,48.8,43.0,4
-1.5,48.8,50.0,4
-1.5,48.9,7.0,1
-1.5,48.9,7.4,1
-1.5,48.9,22.0,2
-1.5,49.0,22.0,2
-1.5,49.1,22.0,2
-1.5,49.2,22.0,3
-1.5,49.3,22.0,2
-1.5,49.4,22.0,2
-1.5,49.5,3.7,2
-1.5,49.5,7.0,2
-1.5,49.5,22.0,2
-1.4,43.3,22.0,4
-1.4,43.3,22.0,2
-1.4,43.4,22.0,4
-1.4,43.4,22.0,2
-1.4,43.5,4.0,4
-1.4,43.5,22.0,2
-1.4,43.5,43.0,4
-1.4,43.5,50.0,4
-1.4,43.6,22.0,6
-1.4,43.6,4.0,4
-1.4,43.6,43.0,4
-1.4,43.6,50.0,4
-1.4,43.7,4.0,4
-1.4,43.7,22.0,2
-1.4,43.7,43.0,4
-1.4,43.7,50.0,4
-1.4,43.8,4.0,4
-1.4,43.8,22.0,2
-1.4,43.8,43.0,4
-1.4,43.8,50.0,4
-1.4,43.9,22.0,2
-1.4,44.0,22.0,2
-1.4,46.0,7.36,4
-1.4,46.0,22.08,4
-1.4,46.0,43.0,2
-1.4,46.0,50.0,2
-1.4,46.2,7.0,1
-1.4,46.2,22.0,4
-1.4,46.2,43.0,3
-1.4,46.2,50.0,3
-1.4,46.3,22.0,4
-1.4,46.4,43.0,2
-1.4,46.4,50.0,2
-1.4,46.5,22.0,2
-1.4,46.6,22.0,2
-1.4,46.7,3.7,2
-1.4,46.7,11.0,1
-1.4,46.7,22.0,6
-1.4,46.7,22.08,12
-1.4,46.7,43.0,2
-1.4,46.7,50.0,12
-1.4,46.7,100.0,2
-1.4,46.7,150.0,2
-1.4,46.9,22.0,2
-1.4,47.0,22.0,4
-1.4,47.0,43.0,2
-1.4,47.0,50.0,2
-1.4,47.1,22.0,3
-1.4,47.1,50.0,3
-1.4,47.1,100.0,3
-1.4,47.1,120.0,3
-1.4,47.2,22.0,2
-1.4,47.2,43.0,3
-1.4,47.2,50.0,3
-1.4,47.3,22.0,2
-1.4,47.4,22.0,2
-1.4,47.5,22.0,2
-1.4,47.6,22.0,2
-1.4,47.7,22.0,4
-1.4,47.7,25.0,2
-1.4,47.7,50.0,1
-1.4,47.8,22.0,2
-1.4,47.9,22.0,2
-1.4,48.0,22.0,2
-1.4,48.1,22.0,2
-1.4,48.2,22.0,2
-1.4,48.3,22.0,2
-1.4,48.4,22.0,2
-1.4,48.7,3.0,2
-1.4,48.7,22.0,2
-1.4,48.7,22.08,2
-1.4,48.7,50.0,2
-1.4,48.8,22.0,2
-1.4,48.9,22.0,2
-1.4,49.0,22.0,2
-1.4,49.1,22.0,2
-1.4,49.2,22.0,2
-1.4,49.4,22.0,2
-1.4,49.5,22.0,2
-1.4,49.7,22.0,2
-1.3,43.2,22.0,2
-1.3,43.4,22.0,2
-1.3,43.5,22.0,2
-1.3,43.6,22.0,2
-1.3,43.7,4.0,4
-1.3,43.7,22.0,2
-1.3,43.7,43.0,4
-1.3,43.7,50.0,4
-1.3,43.8,4.0,4
-1.3,43.8,22.0,2
-1.3,43.8,43.0,4
-1.3,43.8,50.0,4
-1.3,43.9,4.0,4
-1.3,43.9,43.0,4
-1.3,43.9,50.0,4
-1.3,44.0,22.0,2
-1.3,44.1,7.36,6
-1.3,44.1,22.08,6
-1.3,44.2,22.0,2
-1.3,44.4,4.0,4
-1.3,44.4,43.0,4
-1.3,44.4,50.0,4
-1.3,45.9,43.0,2
-1.3,45.9,50.0,2
-1.3,46.2,3.0,6
-1.3,46.2,22.0,6
-1.3,46.2,43.0,3
-1.3,46.2,50.0,3
-1.3,46.3,22.0,2
-1.3,46.7,3.4,2
-1.3,46.7,7.0,2
-1.3,46.7,22.0,3
-1.3,46.7,60.0,3
-1.3,46.7,120.0,3
